[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ route_check ] --START--
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.008538s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008583s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.000207s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.000238s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000109s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000337s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000996s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000375s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000431s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000855s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000950s ]
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/verify | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-27T18:26:42+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000609s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000675s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.000629s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000729s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000330s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000369s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000166s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000208s ]
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2017-05-27T18:26:43+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
